Date,Time,Latitude,Longitude,Depth,Magnitude,Datetime
2019-01-24,13:38:53,2.19,125.31,82.0,3.4,2019-01-24 13:38:53
2019-01-24,14:34:00,2.45,126.74,11.0,3.6,2019-01-24 14:34:00
2019-01-24,17:27:38,-0.31,119.74,11.0,3.9,2019-01-24 17:27:38
2019-01-24,18:07:37,2.96,127.98,119.0,4.2,2019-01-24 18:07:37
2019-01-24,20:03:29,6.18,126.91,201.0,4.7,2019-01-24 20:03:29
2019-01-24,20:47:22,-0.04,123.39,98.0,2.9,2019-01-24 20:47:22
2019-01-24,21:16:24,5.7,126.81,117.0,4.2,2019-01-24 21:16:24
2019-01-24,22:50:06,4.02,126.91,10.0,3.2,2019-01-24 22:50:06
2019-01-25,16:03:44,2.23,126.79,37.0,2.5,2019-01-25 16:03:44
2019-01-25,16:39:44,0.33,121.99,81.0,2.7,2019-01-25 16:39:44
2019-01-25,19:45:16,2.19,126.71,14.0,4.4,2019-01-25 19:45:16
2019-01-25,21:45:15,2.22,126.72,5.0,4.5,2019-01-25 21:45:15
2019-01-26,06:35:00,0.25,122.23,141.0,2.5,2019-01-26 06:35:00
2019-01-26,06:38:33,0.1,124.18,10.0,3.3,2019-01-26 06:38:33
2019-01-26,10:40:14,-0.2,122.85,10.0,2.9,2019-01-26 10:40:14
2019-01-26,13:27:41,1.75,126.43,49.0,3.4,2019-01-26 13:27:41
2019-01-26,13:58:55,-0.03,123.23,142.0,3.0,2019-01-26 13:58:55
2019-01-26,19:41:22,1.81,126.35,12.0,4.0,2019-01-26 19:41:22
2019-01-26,19:52:05,0.49,122.38,79.0,3.0,2019-01-26 19:52:05
2019-01-26,23:23:16,1.21,121.29,10.0,2.8,2019-01-26 23:23:16
2019-01-26,23:29:51,0.66,125.42,28.0,3.6,2019-01-26 23:29:51
2019-01-27,04:35:05,1.8,126.28,10.0,3.6,2019-01-27 04:35:05
2019-01-27,14:20:22,2.4,128.77,79.0,4.3,2019-01-27 14:20:22
2019-01-27,16:41:21,1.19,124.04,10.0,3.4,2019-01-27 16:41:21
2019-01-27,18:01:18,0.75,121.25,59.0,3.0,2019-01-27 18:01:18
2019-01-27,22:38:00,5.58,123.96,459.0,4.2,2019-01-27 22:38:00
2019-01-28,02:11:06,0.12,123.59,112.0,3.4,2019-01-28 02:11:06
2019-01-28,04:06:40,2.35,128.42,210.0,4.7,2019-01-28 04:06:40
2019-01-28,04:18:33,0.37,121.62,154.0,4.2,2019-01-28 04:18:33
2019-01-28,10:14:36,-0.37,124.91,13.0,4.0,2019-01-28 10:14:36
2019-01-28,16:46:29,5.81,126.76,124.0,4.3,2019-01-28 16:46:29
2019-01-28,17:24:18,3.96,126.67,46.0,4.0,2019-01-28 17:24:18
2019-01-28,18:00:37,4.42,126.03,142.0,4.6,2019-01-28 18:00:37
2019-01-28,19:44:52,-0.45,123.4,10.0,3.0,2019-01-28 19:44:52
2019-01-28,21:41:48,1.93,126.26,79.0,3.8,2019-01-28 21:41:48
2019-01-28,21:48:41,4.58,125.77,108.0,4.2,2019-01-28 21:48:41
2019-01-29,05:26:42,5.0,126.04,110.0,4.9,2019-01-29 05:26:42
2019-01-29,12:58:31,1.33,121.88,10.0,3.3,2019-01-29 12:58:31
2019-01-29,14:43:36,1.82,122.72,10.0,2.7,2019-01-29 14:43:36
2019-01-29,22:25:55,-0.29,122.69,10.0,2.7,2019-01-29 22:25:55
2019-01-29,23:05:22,3.0,126.66,10.0,3.4,2019-01-29 23:05:22
2019-01-30,01:51:59,1.55,126.6,108.0,3.1,2019-01-30 01:51:59
2019-01-30,13:59:32,1.18,126.36,10.0,3.8,2019-01-30 13:59:32
2019-01-30,18:24:52,3.64,127.34,25.0,4.0,2019-01-30 18:24:52
2019-01-30,21:13:12,0.25,122.34,131.0,3.0,2019-01-30 21:13:12
2019-01-31,02:39:42,1.0,124.01,10.0,3.8,2019-01-31 02:39:42
2019-01-31,02:42:57,1.42,123.72,10.0,3.1,2019-01-31 02:42:57
2019-01-31,03:03:15,4.17,126.99,10.0,4.1,2019-01-31 03:03:15
2019-01-31,10:16:16,-0.04,122.3,91.0,2.3,2019-01-31 10:16:16
2019-01-31,12:54:59,1.45,127.03,76.0,4.6,2019-01-31 12:54:59
2019-01-31,14:50:55,4.36,126.8,11.0,4.0,2019-01-31 14:50:55
2019-01-31,18:04:00,-0.22,122.67,26.0,2.5,2019-01-31 18:04:00
2019-01-31,18:12:02,2.63,128.06,10.0,3.5,2019-01-31 18:12:02
2019-01-31,20:50:35,2.98,128.56,218.0,4.7,2019-01-31 20:50:35
2019-01-31,21:09:50,0.98,125.47,32.0,3.1,2019-01-31 21:09:50
2019-01-31,22:13:27,4.07,126.94,14.0,3.4,2019-01-31 22:13:27
2019-01-31,23:20:30,0.01,119.59,12.0,3.7,2019-01-31 23:20:30
2019-02-01,01:02:11,0.4,122.6,95.0,3.6,2019-02-01 01:02:11
2019-02-01,15:15:54,2.19,122.46,10.0,3.8,2019-02-01 15:15:54
2019-02-02,01:11:02,0.38,125.48,80.0,5.3,2019-02-02 01:11:02
2019-02-02,03:10:36,1.03,126.94,22.0,4.5,2019-02-02 03:10:36
2019-02-02,16:38:50,1.91,127.2,101.0,4.1,2019-02-02 16:38:50
2019-02-02,18:01:37,2.66,126.83,10.0,3.1,2019-02-02 18:01:37
2019-02-03,02:43:16,6.47,125.74,185.0,4.7,2019-02-03 02:43:16
2019-02-03,09:04:14,-0.01,124.4,38.0,4.6,2019-02-03 09:04:14
2019-02-03,19:40:30,4.04,127.16,10.0,4.4,2019-02-03 19:40:30
2019-02-03,21:50:38,2.06,124.9,222.0,3.5,2019-02-03 21:50:38
2019-02-03,22:44:32,1.93,126.73,10.0,3.9,2019-02-03 22:44:32
2019-02-03,22:59:23,3.6,126.66,10.0,3.0,2019-02-03 22:59:23
2019-02-04,01:35:24,5.02,127.4,114.0,4.7,2019-02-04 01:35:24
2019-02-04,08:42:55,-0.38,122.02,10.0,3.3,2019-02-04 08:42:55
2019-02-04,09:04:58,3.65,127.88,163.0,4.7,2019-02-04 09:04:58
2019-02-04,13:48:47,-0.05,121.99,237.0,2.5,2019-02-04 13:48:47
2019-02-04,16:26:15,0.14,122.42,154.0,2.9,2019-02-04 16:26:15
2019-02-04,19:20:28,2.41,127.25,11.0,4.1,2019-02-04 19:20:28
2019-02-04,20:54:40,1.81,122.12,28.0,4.0,2019-02-04 20:54:40
2019-02-04,21:10:57,2.76,127.67,13.0,3.0,2019-02-04 21:10:57
2019-02-04,21:43:51,0.0,121.69,146.0,2.8,2019-02-04 21:43:51
2019-02-05,02:32:35,1.85,127.69,226.0,4.2,2019-02-05 02:32:35
2019-02-05,02:44:45,1.47,126.44,10.0,3.7,2019-02-05 02:44:45
2019-02-05,04:23:55,2.41,126.21,29.0,4.2,2019-02-05 04:23:55
2019-02-05,04:25:18,4.24,125.24,178.0,4.5,2019-02-05 04:25:18
2019-02-05,04:32:49,3.09,127.03,10.0,3.9,2019-02-05 04:32:49
2019-02-05,05:31:39,3.06,126.97,10.0,3.9,2019-02-05 05:31:39
2019-02-05,06:22:21,1.2,123.92,69.0,4.0,2019-02-05 06:22:21
2019-02-05,10:19:51,0.39,127.14,143.0,3.8,2019-02-05 10:19:51
2019-02-05,12:19:54,1.9,127.45,117.0,3.1,2019-02-05 12:19:54
2019-02-05,12:58:09,-0.33,125.06,10.0,3.8,2019-02-05 12:58:09
2019-02-05,13:44:13,1.61,122.08,10.0,3.1,2019-02-05 13:44:13
2019-02-05,17:38:22,5.2,125.46,206.0,4.1,2019-02-05 17:38:22
2019-02-05,18:24:25,2.16,127.13,33.0,3.7,2019-02-05 18:24:25
2019-02-05,20:35:15,-0.36,123.04,45.0,4.7,2019-02-05 20:35:15
2019-02-05,23:17:45,2.59,128.51,15.0,5.1,2019-02-05 23:17:45
2019-02-05,23:17:48,2.65,128.39,55.0,5.0,2019-02-05 23:17:48
2019-02-06,00:04:24,2.54,128.41,27.0,3.5,2019-02-06 00:04:24
2019-02-06,05:28:03,0.58,122.11,90.0,2.6,2019-02-06 05:28:03
2019-02-06,06:54:00,1.69,126.16,74.0,3.9,2019-02-06 06:54:00
2019-02-06,07:37:49,1.11,122.43,10.0,3.1,2019-02-06 07:37:49
2019-02-06,09:23:35,-0.02,122.91,18.0,3.1,2019-02-06 09:23:35
2019-02-06,10:37:29,-0.19,122.6,17.0,3.8,2019-02-06 10:37:29
2019-02-06,11:55:08,2.32,128.79,10.0,5.0,2019-02-06 11:55:08
2019-02-06,17:33:23,0.91,126.08,27.0,3.4,2019-02-06 17:33:23
2019-02-06,22:01:36,-0.33,122.94,10.0,3.2,2019-02-06 22:01:36
2019-02-07,00:40:55,-0.11,123.31,11.0,3.0,2019-02-07 00:40:55
2019-02-07,02:03:53,2.2,128.71,10.0,4.2,2019-02-07 02:03:53
2019-02-07,03:35:24,0.15,121.73,85.0,3.1,2019-02-07 03:35:24
2019-02-07,04:15:30,1.56,126.43,39.0,5.7,2019-02-07 04:15:30
2019-02-07,08:32:35,1.42,126.39,10.0,3.9,2019-02-07 08:32:35
2019-02-07,09:40:25,2.22,128.72,10.0,4.4,2019-02-07 09:40:25
2019-02-07,10:03:06,2.32,128.76,19.0,5.2,2019-02-07 10:03:06
2019-02-07,10:13:36,2.22,128.03,11.0,3.4,2019-02-07 10:13:36
2019-02-07,10:16:15,2.22,128.64,11.0,3.6,2019-02-07 10:16:15
2019-02-07,10:36:24,2.32,128.75,10.0,3.6,2019-02-07 10:36:24
2019-02-07,10:48:13,2.26,128.77,10.0,4.0,2019-02-07 10:48:13
2019-02-07,11:41:49,-0.06,123.35,134.0,3.5,2019-02-07 11:41:49
2019-02-07,13:04:12,2.17,128.72,11.0,3.6,2019-02-07 13:04:12
2019-02-07,13:16:09,1.07,123.89,269.0,3.7,2019-02-07 13:16:09
2019-02-07,14:03:29,0.21,127.04,112.0,3.6,2019-02-07 14:03:29
2019-02-07,14:08:15,2.21,128.75,10.0,3.5,2019-02-07 14:08:15
2019-02-07,15:22:47,1.62,127.12,141.0,3.6,2019-02-07 15:22:47
2019-02-07,17:03:05,0.34,126.19,10.0,3.2,2019-02-07 17:03:05
2019-02-07,17:06:13,0.36,126.24,10.0,3.7,2019-02-07 17:06:13
2019-02-07,17:13:52,0.34,126.22,10.0,4.0,2019-02-07 17:13:52
2019-02-07,18:40:15,2.21,128.7,10.0,3.6,2019-02-07 18:40:15
2019-02-07,22:13:42,2.37,126.91,23.0,3.3,2019-02-07 22:13:42
2019-02-08,00:23:54,3.58,128.29,10.0,4.6,2019-02-08 00:23:54
2019-02-08,01:31:44,2.23,128.71,10.0,4.0,2019-02-08 01:31:44
2019-02-08,11:07:00,2.22,128.65,10.0,3.8,2019-02-08 11:07:00
2019-02-08,13:23:02,2.38,128.73,27.0,3.7,2019-02-08 13:23:02
2019-02-08,13:45:15,2.19,129.27,10.0,3.8,2019-02-08 13:45:15
2019-02-08,17:50:44,-0.31,123.94,10.0,3.4,2019-02-08 17:50:44
2019-02-08,18:40:25,2.28,128.77,10.0,4.1,2019-02-08 18:40:25
2019-02-08,19:16:52,2.2,128.74,10.0,4.2,2019-02-08 19:16:52
2019-02-08,19:29:41,2.49,128.75,12.0,3.9,2019-02-08 19:29:41
2019-02-08,20:32:10,2.95,127.21,10.0,4.0,2019-02-08 20:32:10
2019-02-08,21:07:46,0.98,126.89,68.0,3.2,2019-02-08 21:07:46
2019-02-08,21:29:04,2.61,128.68,26.0,3.9,2019-02-08 21:29:04
2019-02-09,00:57:55,2.09,128.65,14.0,3.9,2019-02-09 00:57:55
2019-02-09,04:08:53,2.29,128.73,10.0,3.9,2019-02-09 04:08:53
2019-02-09,04:54:20,2.3,128.83,14.0,3.7,2019-02-09 04:54:20
2019-02-09,05:32:27,1.35,127.3,136.0,4.3,2019-02-09 05:32:27
2019-02-09,12:23:41,2.69,127.67,10.0,3.2,2019-02-09 12:23:41
2019-02-09,14:12:24,-0.07,123.88,136.0,3.3,2019-02-09 14:12:24
2019-02-09,19:57:07,2.16,128.7,10.0,4.3,2019-02-09 19:57:07
2019-02-09,21:38:47,3.46,128.78,10.0,4.3,2019-02-09 21:38:47
2019-02-10,01:06:16,2.68,127.07,10.0,4.2,2019-02-10 01:06:16
2019-02-10,01:08:44,2.72,127.1,10.0,4.8,2019-02-10 01:08:44
2019-02-10,01:15:33,2.72,127.09,10.0,3.9,2019-02-10 01:15:33
2019-02-10,01:41:35,2.64,127.14,10.0,4.2,2019-02-10 01:41:35
2019-02-10,02:05:02,0.33,126.23,60.0,5.0,2019-02-10 02:05:02
2019-02-10,02:22:38,2.41,126.8,10.0,4.3,2019-02-10 02:22:38
2019-02-10,05:42:26,2.84,127.15,41.0,4.6,2019-02-10 05:42:26
2019-02-10,07:37:53,2.79,127.06,10.0,3.9,2019-02-10 07:37:53
2019-02-10,08:24:06,-0.17,122.94,77.0,3.1,2019-02-10 08:24:06
2019-02-10,11:49:28,0.2,126.15,10.0,3.8,2019-02-10 11:49:28
2019-02-10,16:54:43,0.33,121.84,184.0,2.0,2019-02-10 16:54:43
2019-02-11,03:31:49,1.8,123.44,10.0,3.7,2019-02-11 03:31:49
2019-02-11,11:33:56,0.36,121.43,29.0,3.1,2019-02-11 11:33:56
2019-02-11,11:34:24,1.04,126.78,13.0,3.8,2019-02-11 11:34:24
2019-02-11,14:09:39,0.22,126.07,10.0,3.9,2019-02-11 14:09:39
2019-02-11,15:07:13,2.23,128.72,10.0,3.9,2019-02-11 15:07:13
2019-02-11,15:25:42,4.06,124.74,11.0,4.1,2019-02-11 15:25:42
2019-02-11,17:45:05,1.81,128.31,53.0,4.1,2019-02-11 17:45:05
2019-02-11,18:22:12,0.0,123.12,13.0,2.8,2019-02-11 18:22:12
2019-02-11,18:47:48,3.41,127.03,10.0,3.9,2019-02-11 18:47:48
2019-02-11,21:59:20,2.13,121.05,10.0,4.4,2019-02-11 21:59:20
2019-02-12,02:50:40,2.64,127.06,10.0,4.4,2019-02-12 02:50:40
2019-02-12,03:43:00,2.64,127.09,10.0,3.6,2019-02-12 03:43:00
2019-02-12,05:49:23,2.94,128.14,129.0,3.6,2019-02-12 05:49:23
2019-02-12,07:01:10,-0.35,121.61,10.0,3.7,2019-02-12 07:01:10
2019-02-12,08:01:23,4.89,126.34,83.0,5.0,2019-02-12 08:01:23
2019-02-12,11:38:35,0.07,122.94,22.0,3.1,2019-02-12 11:38:35
2019-02-13,07:28:57,0.14,122.22,104.0,2.8,2019-02-13 07:28:57
2019-02-13,09:54:53,3.69,126.94,24.0,3.7,2019-02-13 09:54:53
2019-02-13,11:08:06,-0.33,123.05,67.0,4.2,2019-02-13 11:08:06
2019-02-13,12:09:29,0.62,126.44,14.0,3.5,2019-02-13 12:09:29
2019-02-13,15:23:40,0.42,123.76,235.0,3.6,2019-02-13 15:23:40
2019-02-13,15:28:25,5.65,123.87,508.0,4.4,2019-02-13 15:28:25
2019-02-13,15:35:38,2.59,128.45,14.0,3.2,2019-02-13 15:35:38
2019-02-13,16:14:25,1.66,127.22,102.0,4.7,2019-02-13 16:14:25
2019-02-13,18:26:47,2.6,128.72,10.0,3.4,2019-02-13 18:26:47
2019-02-13,18:30:06,1.36,128.19,71.0,3.7,2019-02-13 18:30:06
2019-02-13,18:30:08,1.28,128.25,35.0,3.9,2019-02-13 18:30:08
2019-02-13,19:07:50,1.87,124.09,37.0,3.6,2019-02-13 19:07:50
2019-02-13,21:27:58,1.6,126.22,27.0,3.6,2019-02-13 21:27:58
2019-02-14,02:37:28,6.95,123.75,10.0,4.9,2019-02-14 02:37:28
2019-02-14,03:42:43,2.27,128.73,10.0,5.0,2019-02-14 03:42:43
2019-02-14,04:03:16,0.47,122.05,3.0,2.6,2019-02-14 04:03:16
2019-02-14,07:47:39,2.48,127.46,367.0,4.1,2019-02-14 07:47:39
2019-02-14,07:48:04,2.44,126.73,15.0,4.1,2019-02-14 07:48:04
2019-02-14,10:51:50,2.13,128.64,13.0,3.6,2019-02-14 10:51:50
2019-02-14,11:33:37,1.75,127.09,23.0,4.0,2019-02-14 11:33:37
2019-02-14,17:03:43,2.06,128.06,72.0,2.8,2019-02-14 17:03:43
2019-02-15,00:28:25,1.27,126.82,25.0,3.8,2019-02-15 00:28:25
2019-02-15,02:05:28,-0.4,122.64,30.0,2.9,2019-02-15 02:05:28
2019-02-15,03:10:39,-0.28,122.63,58.0,4.3,2019-02-15 03:10:39
2019-02-15,03:26:09,2.37,126.86,10.0,3.3,2019-02-15 03:26:09
2019-02-15,03:44:17,1.19,126.04,88.0,3.5,2019-02-15 03:44:17
2019-02-15,08:21:30,0.03,126.64,33.0,4.4,2019-02-15 08:21:30
2019-02-15,15:29:03,6.27,126.18,132.0,4.2,2019-02-15 15:29:03
2019-02-15,16:20:55,6.75,126.87,92.0,5.1,2019-02-15 16:20:55
2019-02-15,22:58:44,4.21,124.56,348.0,4.3,2019-02-15 22:58:44
2019-02-16,05:56:32,-0.11,123.13,147.0,3.5,2019-02-16 05:56:32
2019-02-16,07:54:20,1.74,122.22,10.0,3.3,2019-02-16 07:54:20
2019-02-16,09:20:34,-0.12,123.06,17.0,3.0,2019-02-16 09:20:34
2019-02-16,15:02:29,3.52,126.56,40.0,3.9,2019-02-16 15:02:29
2019-02-16,15:46:33,0.7,123.38,10.0,4.0,2019-02-16 15:46:33
2019-02-16,15:57:47,1.41,127.17,113.0,3.4,2019-02-16 15:57:47
2019-02-16,21:09:04,4.2,126.7,15.0,4.4,2019-02-16 21:09:04
2019-02-16,22:34:58,-0.25,122.82,127.0,3.4,2019-02-16 22:34:58
2019-02-16,23:00:22,2.05,128.65,10.0,3.9,2019-02-16 23:00:22
2019-02-16,23:19:54,-0.2,122.95,89.0,2.7,2019-02-16 23:19:54
2019-02-17,00:03:21,-0.25,124.56,15.0,3.3,2019-02-17 00:03:21
2019-02-17,13:18:27,1.11,127.24,152.0,4.5,2019-02-17 13:18:27
2019-02-17,13:51:36,0.62,122.37,69.0,3.5,2019-02-17 13:51:36
2019-02-17,22:23:37,-0.25,124.46,129.0,4.9,2019-02-17 22:23:37
2019-02-18,01:18:10,1.75,126.4,10.0,4.7,2019-02-18 01:18:10
2019-02-18,08:07:35,6.02,124.67,355.0,4.6,2019-02-18 08:07:35
2019-02-18,17:49:49,2.13,128.74,10.0,4.6,2019-02-18 17:49:49
2019-02-18,20:45:29,0.95,126.16,21.0,4.0,2019-02-18 20:45:29
2019-02-18,21:44:11,1.55,127.01,25.0,3.4,2019-02-18 21:44:11
2019-02-19,09:33:28,1.77,126.34,10.0,3.2,2019-02-19 09:33:28
2019-02-19,12:51:07,4.13,128.22,41.0,5.2,2019-02-19 12:51:07
2019-02-19,12:57:01,4.02,128.1,57.0,5.1,2019-02-19 12:57:01
2019-02-19,14:56:44,1.41,127.29,100.0,3.4,2019-02-19 14:56:44
2019-02-19,18:14:51,7.38,126.71,117.0,4.3,2019-02-19 18:14:51
2019-02-20,00:10:39,0.68,126.24,10.0,5.8,2019-02-20 00:10:39
2019-02-20,01:52:19,0.03,119.43,10.0,4.6,2019-02-20 01:52:19
2019-02-20,12:31:12,0.14,123.41,37.0,3.2,2019-02-20 12:31:12
2019-02-20,12:53:37,-0.18,123.52,59.0,4.1,2019-02-20 12:53:37
2019-02-21,03:03:21,1.3,125.07,0.0,3.3,2019-02-21 03:03:21
2019-02-21,14:36:46,2.67,125.65,10.0,3.4,2019-02-21 14:36:46
2019-02-21,19:13:57,2.54,126.46,75.0,3.7,2019-02-21 19:13:57
2019-02-22,17:48:35,5.85,125.88,158.0,4.1,2019-02-22 17:48:35
2019-02-23,00:40:15,0.36,122.52,73.0,3.8,2019-02-23 00:40:15
2019-02-23,11:43:58,1.11,128.26,5.0,5.0,2019-02-23 11:43:58
2019-02-23,21:59:51,4.87,127.44,159.0,4.4,2019-02-23 21:59:51
2019-02-24,01:46:48,1.8,127.4,98.0,4.4,2019-02-24 01:46:48
2019-02-24,11:24:03,0.28,122.34,153.0,2.4,2019-02-24 11:24:03
2019-02-24,11:44:02,3.84,127.04,53.0,4.3,2019-02-24 11:44:02
2019-02-24,13:29:33,0.51,122.25,76.0,5.4,2019-02-24 13:29:33
2019-02-24,14:03:51,1.19,128.17,10.0,3.8,2019-02-24 14:03:51
2019-02-24,14:15:21,0.54,122.29,65.0,3.7,2019-02-24 14:15:21
2019-02-25,16:43:24,1.4,127.26,115.0,4.1,2019-02-25 16:43:24
2019-02-26,11:13:38,0.34,122.26,167.0,3.2,2019-02-26 11:13:38
2019-02-26,15:02:30,0.76,121.73,48.0,2.6,2019-02-26 15:02:30
2019-02-26,17:08:59,0.43,130.02,12.0,3.7,2019-02-26 17:08:59
2019-02-26,22:33:41,1.69,126.35,10.0,3.8,2019-02-26 22:33:41
2019-02-27,00:11:25,5.11,127.26,16.0,5.1,2019-02-27 00:11:25
2019-02-27,15:32:30,3.74,126.58,10.0,4.2,2019-02-27 15:32:30
2019-02-27,20:15:14,1.05,124.18,243.0,3.4,2019-02-27 20:15:14
2019-02-28,05:16:36,5.23,126.29,156.0,4.5,2019-02-28 05:16:36
2019-02-28,11:14:00,-0.03,123.12,142.0,3.3,2019-02-28 11:14:00
2019-02-28,13:38:17,0.15,123.61,31.0,3.6,2019-02-28 13:38:17
2019-02-28,16:54:48,-0.25,129.91,10.0,3.3,2019-02-28 16:54:48
2019-02-28,17:45:54,3.31,126.85,10.0,4.0,2019-02-28 17:45:54
2019-03-01,01:00:43,4.9,125.45,186.0,5.0,2019-03-01 01:00:43
2019-03-01,05:35:16,4.85,125.84,10.0,3.8,2019-03-01 05:35:16
2019-03-01,07:24:47,0.84,121.89,92.9,3.5,2019-03-01 07:24:47
2019-03-01,23:23:10,-0.22,124.99,24.9,4.5,2019-03-01 23:23:10
2019-03-02,01:27:50,0.03,123.54,91.8,4.2,2019-03-02 01:27:50
2019-03-02,04:07:25,1.04,126.81,27.1,3.6,2019-03-02 04:07:25
2019-03-02,09:22:01,0.0,123.46,70.0,3.6,2019-03-02 09:22:01
2019-03-02,13:12:01,0.09,119.55,10.0,3.8,2019-03-02 13:12:01
2019-03-02,14:29:53,5.8,124.15,433.0,4.1,2019-03-02 14:29:53
2019-03-02,16:23:20,-0.15,123.02,59.0,3.6,2019-03-02 16:23:20
2019-03-02,20:46:31,2.7,128.46,216.4,4.4,2019-03-02 20:46:31
2019-03-02,23:11:37,-0.06,123.07,25.0,2.8,2019-03-02 23:11:37
2019-03-03,10:54:44,4.46,125.04,9.0,4.5,2019-03-03 10:54:44
2019-03-03,15:10:48,-0.03,123.98,101.6,3.4,2019-03-03 15:10:48
2019-03-03,15:32:37,1.55,121.76,10.0,3.2,2019-03-03 15:32:37
2019-03-03,16:36:55,-0.2,122.87,13.0,3.0,2019-03-03 16:36:55
2019-03-03,16:40:47,5.64,127.07,143.0,4.5,2019-03-03 16:40:47
2019-03-03,17:27:47,1.18,124.22,272.0,3.3,2019-03-03 17:27:47
2019-03-03,18:07:10,2.31,127.28,47.0,3.5,2019-03-03 18:07:10
2019-03-04,05:40:50,-0.08,123.21,130.0,2.7,2019-03-04 05:40:50
2019-03-04,06:39:19,2.3,126.82,28.0,3.4,2019-03-04 06:39:19
2019-03-04,07:54:52,2.51,125.06,10.0,3.0,2019-03-04 07:54:52
2019-03-04,10:55:56,-0.1,126.91,65.0,3.4,2019-03-04 10:55:56
2019-03-04,13:35:22,0.02,123.22,98.4,3.1,2019-03-04 13:35:22
2019-03-04,15:44:03,-0.04,125.66,19.0,3.4,2019-03-04 15:44:03
2019-03-04,18:48:32,2.26,126.75,25.0,2.8,2019-03-04 18:48:32
2019-03-05,03:19:51,-0.38,121.99,10.0,2.9,2019-03-05 03:19:51
2019-03-05,04:33:15,5.83,126.08,122.4,4.7,2019-03-05 04:33:15
2019-03-05,05:01:20,2.07,120.81,10.0,3.8,2019-03-05 05:01:20
2019-03-05,08:08:34,1.81,121.18,29.0,3.3,2019-03-05 08:08:34
2019-03-05,13:38:56,2.39,128.13,163.0,4.0,2019-03-05 13:38:56
2019-03-05,16:49:20,-0.05,124.43,136.9,3.2,2019-03-05 16:49:20
2019-03-05,17:09:17,4.34,126.67,13.0,3.9,2019-03-05 17:09:17
2019-03-05,17:19:25,-0.31,122.26,152.0,3.7,2019-03-05 17:19:25
2019-03-05,17:28:55,4.28,126.67,20.0,4.0,2019-03-05 17:28:55
2019-03-05,18:23:20,-0.18,124.66,10.0,4.0,2019-03-05 18:23:20
2019-03-05,19:11:58,4.05,126.64,22.0,3.8,2019-03-05 19:11:58
2019-03-05,22:22:33,4.29,126.79,11.0,5.1,2019-03-05 22:22:33
2019-03-05,22:46:13,4.31,126.77,14.0,4.7,2019-03-05 22:46:13
2019-03-05,23:27:06,4.85,126.37,102.6,4.1,2019-03-05 23:27:06
2019-03-05,23:40:44,-0.22,123.08,10.0,3.5,2019-03-05 23:40:44
2019-03-06,07:38:53,-0.14,122.99,63.0,3.0,2019-03-06 07:38:53
2019-03-06,08:39:30,2.3,126.89,10.0,4.6,2019-03-06 08:39:30
2019-03-06,10:12:47,1.11,122.09,10.9,3.4,2019-03-06 10:12:47
2019-03-06,11:32:55,1.54,124.1,256.5,3.6,2019-03-06 11:32:55
2019-03-06,13:23:31,0.04,123.11,139.1,3.0,2019-03-06 13:23:31
2019-03-06,13:57:20,3.78,127.06,50.0,5.0,2019-03-06 13:57:20
2019-03-06,14:09:16,3.67,127.04,26.0,4.1,2019-03-06 14:09:16
2019-03-06,15:49:37,0.52,121.77,110.8,2.9,2019-03-06 15:49:37
2019-03-06,17:12:33,-0.23,130.93,289.0,3.5,2019-03-06 17:12:33
2019-03-06,19:31:13,0.57,122.45,56.0,2.9,2019-03-06 19:31:13
2019-03-06,19:54:12,5.29,126.21,142.8,4.2,2019-03-06 19:54:12
2019-03-06,20:06:20,0.25,122.33,135.0,3.1,2019-03-06 20:06:20
2019-03-06,20:35:22,0.75,119.88,11.5,3.6,2019-03-06 20:35:22
2019-03-06,23:56:52,2.2,126.63,50.0,4.9,2019-03-06 23:56:52
2019-03-07,03:59:39,2.7,128.54,216.0,3.8,2019-03-07 03:59:39
2019-03-07,17:17:38,2.11,126.57,10.0,3.9,2019-03-07 17:17:38
2019-03-07,20:56:53,1.9,126.71,54.0,4.7,2019-03-07 20:56:53
2019-03-07,22:22:49,1.65,126.33,10.0,3.6,2019-03-07 22:22:49
2019-03-08,00:04:05,4.12,126.81,10.0,3.6,2019-03-08 00:04:05
2019-03-08,07:24:27,3.15,122.94,504.1,4.2,2019-03-08 07:24:27
2019-03-08,10:28:19,0.74,121.75,52.0,4.1,2019-03-08 10:28:19
2019-03-08,16:22:29,3.68,126.85,28.0,4.3,2019-03-08 16:22:29
2019-03-08,18:37:24,0.4,126.34,38.0,3.3,2019-03-08 18:37:24
2019-03-08,19:56:59,-0.26,121.98,10.0,2.5,2019-03-08 19:56:59
2019-03-08,21:52:40,-0.31,124.87,10.0,4.4,2019-03-08 21:52:40
2019-03-09,03:33:16,0.97,122.62,45.0,3.9,2019-03-09 03:33:16
2019-03-09,09:41:04,0.31,121.9,192.0,3.6,2019-03-09 09:41:04
2019-03-09,13:22:49,-0.09,123.19,130.0,4.2,2019-03-09 13:22:49
2019-03-09,18:12:43,3.66,127.06,10.0,4.2,2019-03-09 18:12:43
2019-03-09,19:03:34,3.69,127.07,17.0,4.2,2019-03-09 19:03:34
2019-03-09,19:42:31,2.73,128.5,19.0,4.2,2019-03-09 19:42:31
2019-03-09,20:44:24,4.49,126.56,44.0,3.3,2019-03-09 20:44:24
2019-03-09,20:48:41,3.69,127.09,29.0,3.8,2019-03-09 20:48:41
2019-03-09,20:55:01,4.91,127.01,10.0,4.1,2019-03-09 20:55:01
